age;type_employer;education;marital;occupation;relationship;race;sex;capital_gain;capital_loss;hr_per_week;country;income
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;4500-7500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Family;White/Black;Female;-1500;0;*;North-America;<=50K
*;Self-employed;high;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Government;low;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Unknown/without;medium;Married-spouse-absent;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Family;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Self-employed;high;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Separated;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Self-employed;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;1977;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;12500-25000;0;*;North-America;>50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;Middle-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White/Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;high;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;Middle-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Government;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;>50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Government;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;low;Never-married;*;Family;White/Black;Male;-1500;0;*;Middle-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Widowed;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;Non-Europian;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Female;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;Non-Europian;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;1977;*;North-America;>50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;West-Europe;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;high;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-spouse-absent;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;high;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;12500-25000;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Separated;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Self-employed;high;Married-civ-spouse;*;Married;White/Black;Male;12500-25000;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;7500-12500;0;*;North-America;>50K
*;Government;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Self-employed;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;12500-25000;0;*;North-America;>50K
*;Government;low;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Widowed;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Separated;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Self-employed;high;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;low;Widowed;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;>50K
*;Unknown/without;low;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;Middle-America;<=50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Self-employed;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Never-married;*;Family;Non-Europian;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;<=50K
*;Unknown/without;high;Divorced;*;Other;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;low;Never-married;*;Family;White/Black;Male;-1500;0;*;North-America;<=50K
*;*;*;*;*;*;*;*;*;*;*;*;>50K
*;Unknown/without;high;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Unknown/without;high;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Self-employed;medium;Divorced;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Government;high;Never-married;*;Other;White/Black;Female;-1500;0;*;North-America;<=50K
*;Self-employed;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;>50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
*;Unknown/without;medium;Married-civ-spouse;*;Married;White/Black;Male;-1500;0;*;North-America;<=50K
